node_id,label,feat
1034,1,"0.000876168224299,0.000876168224299,0.0,0.2258733314940939,0.0001753409240094"
1035,1,"0.0017523364485981,0.0017523364485981,6.7214450938783695e-06,0.2722405082493989,0.0031293127097816"
1036,2,"0.0259929906542056,0.0254088785046728,0.0081949865389497,0.3556591752839422,0.0617426964690454"
1037,2,"0.0116822429906542,0.0116822429906542,0.0003560482447696,0.3111976121850031,0.0245869538820662"
1038,1,"0.0002920560747663,0.0002920560747663,0.0,0.2454208646534748,0.0005646456333526"
1039,1,"0.000876168224299,0.0005841121495327,0.0,0.2552293997099507,0.0013250035397779"
1040,1,"0.0002920560747663,0.0002920560747663,0.0,0.2454208646534748,0.0005646456333526"
1041,1,"0.0046728971962616,0.0052570093457943,0.0002722691889843,0.2830540163336318,0.007633748026934"
1042,2,"0.0119742990654205,0.0119742990654205,0.004184060281119,0.3200452698174796,0.0262790812541797"
1043,1,"0.0005841121495327,0.0005841121495327,0.0,0.2539412494934747,0.0008047595341666"
1044,0,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.2454390036678616,0.0005646456333526"
1045,2,"0.014018691588785,0.014018691588785,0.0006777529693569,0.3073382433712325,0.0214849082632181"
1046,2,"0.0344626168224299,0.0338785046728971,0.0174185664415778,0.3667354742822936,0.0814282080579061"
1047,2,"0.0443925233644859,0.0446845794392523,0.0173926123787056,0.366007904731199,0.0940382858467327"
1048,1,"0.0002920560747663,0.0002920560747663,0.0,0.2539218320558318,0.000735994317056"
1049,1,"0.0023364485981308,0.0020443925233644,2.235566944587369e-07,0.2785663719173029,0.0038345944808359"
1050,1,"0.000876168224299,0.000876168224299,0.0,0.2539606699010529,0.0007753595452122"
1051,1,"0.000876168224299,0.000876168224299,1.889265539367516e-07,0.2425350364903716,0.0008333207850258"
1052,1,"0.000876168224299,0.000876168224299,0.0,0.2258733314940939,0.0001753409240094"
1053,1,"0.0005841121495327,0.0005841121495327,0.0,0.255209784785288,0.0013006399504087"
1054,1,"0.000876168224299,0.000876168224299,1.1430618737867801e-07,0.23531673183292,0.0004205567281743"
1055,1,"0.0005841121495327,0.0005841121495327,0.0,0.255209784785288,0.0013006399504087"
1056,2,"0.0166471962616822,0.0166471962616822,0.0010841271264269,0.316567180135955,0.0314386888479516"
1057,1,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1964964331139744,8.150010979672453e-06"
1058,1,"0.0002920560747663,0.0002920560747663,0.0,0.2454208646534748,0.0005646456333526"
1059,1,"0.0002920560747663,0.0002920560747663,0.0,0.2299397396223631,0.0001954773393541"
1060,2,"0.0236565420560747,0.0233644859813084,0.0059714529101315,0.3261111381347508,0.0396108189877563"
1061,1,"0.0011682242990654,0.0011682242990654,0.0,0.2564316385811713,0.0019241456808653"
1062,1,"0.0005841121495327,0.0005841121495327,0.0,0.255209784785288,0.0013006399504087"
1063,2,"0.0426401869158878,0.0429322429906542,0.0425269307521371,0.372411093375145,0.0888084802964663"
1064,1,"0.0014602803738317,0.0011682242990654,8.683180459360507e-07,0.2779601338935438,0.005106938058156"
1065,1,"0.0011682242990654,0.0011682242990654,0.0001739160127655,0.2452396218614702,0.0014491151742611"
1066,1,"0.0020443925233644,0.0020443925233644,2.078449064661316e-05,0.276433007544008,0.0092877109223405"
1067,1,"0.0023364485981308,0.0020443925233644,1.311850628075058e-07,0.2807803939820891,0.0107726455919567"
1068,1,"0.0011682242990654,0.000876168224299,0.0004020287589556,0.2707091970022147,0.0040481894701117"
1069,1,"0.0005841121495327,0.0005841121495327,0.0,0.2452034054217063,0.0012798656831196"
1070,1,"0.0110981308411214,0.0108060747663551,9.35971417841704e-05,0.2956543553798226,0.0352391441930701"
1071,1,"0.0017523364485981,0.0014602803738317,1.032879252889786e-06,0.2607608731547835,0.0049907974973161"
1072,1,"0.0058411214953271,0.0058411214953271,0.0006731208266684,0.2749225697182025,0.0128017033442503"
1073,1,"0.0002920560747663,0.0002920560747663,0.0,0.2451491008139796,0.0012589523003853"
1074,0,"0.000876168224299,0.0005841121495327,1.6240452751472038e-07,0.2459844236760124,0.0021189911179942"
1075,0,"0.000876168224299,0.000876168224299,2.2221862789599297e-07,0.2454934368024076,0.0017378666897133"
1076,0,"0.0002920560747663,0.0002920560747663,0.0,0.2451491008139796,0.0012589523003853"
1077,1,"0.0002920560747663,0.0002920560747663,0.0,0.2451491008139796,0.0012589523003853"
1078,0,"0.0002920560747663,0.0002920560747663,0.0,0.2451491008139796,0.0012589523003853"
1079,0,"0.0005841121495327,0.0005841121495327,0.0,0.2451671996770888,0.0012777493564042"
1080,0,"0.000876168224299,0.000876168224299,7.065942943898119e-07,0.2774955895066573,0.0038849387924145"
1081,0,"0.0005841121495327,0.0005841121495327,9.065427386481224e-08,0.2124081949357917,7.933716574836003e-05"
1082,0,"0.0002920560747663,0.0002920560747663,0.0,0.229225493174996,0.0006382323919851"
1083,0,"0.000876168224299,0.000876168224299,8.532166951982329e-08,0.2451853012128003,0.0013024729064795"
1084,0,"0.0011682242990654,0.0011682242990654,3.455197876176552e-07,0.2455660518839139,0.0021047199413379"
1085,1,"0.0020443925233644,0.0023364485981308,2.785146854343145e-05,0.2722181916244092,0.0067343085372219"
1086,0,"0.0002920560747663,0.0002920560747663,0.0,0.2451491008139796,0.0012589523003853"
1087,2,"0.0248247663551401,0.0251168224299065,0.0034771907799616,0.3101223122549653,0.0643526598763741"
1088,1,"0.0163551401869158,0.0160630841121495,0.0002319132234739,0.2985247860145782,0.0545410550011796"
1089,0,"0.0002920560747663,0.0002920560747663,0.0,0.2451491008139796,0.0012589523003853"
1090,2,"0.0353387850467289,0.0356308411214953,0.0065099419266946,0.3376845352477291,0.0701948963363744"
1091,0,"0.0005841121495327,0.0005841121495327,0.0,0.2455297389742083,0.0019769500017385"
1092,2,"0.0119742990654205,0.0119742990654205,0.0001074825695139,0.3032407743243693,0.0502429283135971"
1093,2,"0.0052570093457943,0.0052570093457943,8.374695900371262e-06,0.2913995892967855,0.0211250785750918"
1094,1,"0.0035046728971962,0.0035046728971962,3.2243671459859586e-05,0.2847286049580869,0.0160351303451473"
1095,1,"0.0005841121495327,0.0005841121495327,1.27982504279735e-07,0.1790665796509122,1.6763555630756392e-06"
1096,1,"0.0023364485981308,0.0017523364485981,0.0011251476876671,0.2540578165118329,0.0007790085883856"
1097,1,"0.000876168224299,0.0005841121495327,0.0,0.2090914066003128,3.641649582293109e-05"
1098,0,"0.0002920560747663,0.0002920560747663,0.0,0.1725264816929638,5.363707874501544e-07"
1099,1,"0.0046728971962616,0.0046728971962616,0.0046136496790214,0.257285947131492,0.001706280165043"
1100,1,"0.0002920560747663,0.0005841121495327,2.844055650660777e-08,0.1690743709396756,3.638803426733397e-07"
1101,1,"0.0002920560747663,0.0002920560747663,0.0,0.2040047745193616,2.463476715710337e-05"
1102,0,"0.0002920560747663,0.0002920560747663,0.0,0.1725264816929638,5.363707874501544e-07"
1103,1,"0.0011682242990654,0.0011682242990654,0.0003793106814539,0.2041050841810797,2.520059694162943e-05"
1104,1,"0.0020443925233644,0.0020443925233644,0.0011755341324359,0.2091572538657282,3.7148747010573696e-05"
1105,1,"0.0014602803738317,0.0014602803738317,0.0005041737410321,0.218760851095268,9.091401208367524e-05"
1106,1,"0.0005841121495327,0.0005841121495327,0.0,0.2386310519995809,0.000980479938249"
1107,1,"0.0073014018691588,0.0073014018691588,0.0008235411820679,0.2907108219930113,0.0197550700232875"
1108,1,"0.0002920560747663,0.0002920560747663,0.0,0.23861390526882,0.0009622741557266"
1109,1,"0.0032126168224299,0.0032126168224299,3.553526846885812e-06,0.2841438966053023,0.0103013563420358"
1110,1,"0.0037967289719626,0.0037967289719626,1.1163561921958117e-05,0.2868437176838704,0.0137576766686367"
1111,1,"0.0014602803738317,0.0011682242990654,8.743097078312294e-07,0.2464225081349189,0.0042165248655549"
1112,1,"0.0017523364485981,0.0017523364485981,5.169223636377205e-07,0.2868932803132759,0.0085923527868111"
1113,1,"0.0011682242990654,0.0011682242990654,0.0,0.24832047555718,0.0034070903311155"
1114,1,"0.000876168224299,0.000876168224299,3.0947384382537616e-07,0.2399414537302144,0.0012615285652188"
1115,1,"0.0014602803738317,0.0014602803738317,2.275244520528621e-08,0.2503233619498091,0.0044977231776999"
1116,1,"0.0075934579439252,0.0075934579439252,9.93027399618054e-06,0.2965785227852253,0.0361751479128979"
1117,1,"0.0026285046728971,0.0026285046728971,0.0005761795184544,0.2495708492128489,0.0063519335295699"
1118,2,"0.0093457943925233,0.0093457943925233,0.0008372550045191,0.3020822086442434,0.0402195590695951"
1119,1,"0.0002920560747663,0.0002920560747663,0.0,0.23861390526882,0.0009622741557266"
1120,1,"0.0014602803738317,0.0014602803738317,1.337534190004636e-06,0.2752187733819135,0.0063415559983359"
1121,1,"0.0084696261682242,0.0087616822429906,5.360769075573148e-05,0.2655144894559981,0.0196970578229863"
1122,1,"0.0023364485981308,0.0023364485981308,6.272957564898947e-06,0.2585680697365232,0.0060676263394234"
1123,1,"0.0005841121495327,0.0005841121495327,0.0,0.2457295929869889,0.0019041049708159"
1124,0,"0.0032126168224299,0.0029205607476635,0.0001311255784972,0.251899394646603,0.00536905315597"
1125,2,"0.0350467289719626,0.0347546728971962,0.0096804029009264,0.3148861861962989,0.0666760479588497"
1126,1,"0.0014602803738317,0.0014602803738317,5.480368507390984e-07,0.255799547036371,0.0051991142451114"
1127,1,"0.0014602803738317,0.0014602803738317,7.054524418362174e-07,0.2458933520641368,0.0027955968466998"
1128,1,"0.0011682242990654,0.0011682242990654,2.287077636518291e-07,0.2818767269014657,0.0051309671517756"
1129,1,"0.0011682242990654,0.0011682242990654,4.936333196470833e-07,0.2557207546300761,0.0044119816423491"
1130,1,"0.0026285046728971,0.0026285046728971,3.206921757990524e-06,0.2832471613464831,0.0092257542691875"
1131,1,"0.0075934579439252,0.0075934579439252,1.5748130010052266e-05,0.2910420437884459,0.024462646675073"
1132,1,"0.0002920560747663,0.0002920560747663,0.0,0.23861390526882,0.0009622741557266"
1133,2,"0.0046728971962616,0.0058411214953271,0.0022310589778159,0.2925548162828092,0.0072634317574346"
1134,0,"0.0002920560747663,0.0002920560747663,0.0,0.22556648007242,0.0001048372986605"
1135,0,"0.0002920560747663,0.0002920560747663,0.0,0.22556648007242,0.0001048372986605"
1136,1,"0.0014602803738317,0.0014602803738317,6.02243877624286e-07,0.2740830075624107,0.0040432244692886"
1137,1,"0.0023364485981308,0.0023364485981308,2.10015642059479e-06,0.2575453481949874,0.0037293081597743"
1138,1,"0.0026285046728971,0.0026285046728971,3.875012768050397e-05,0.2789876266173374,0.0054572990719676"
1139,1,"0.0002920560747663,0.0002920560747663,0.0,0.2616237075258936,0.0009150301257539"
1140,1,"0.0067172897196261,0.0067172897196261,0.0011614583559813,0.2966050124710761,0.0144112425291962"
1141,1,"0.0084696261682242,0.0084696261682242,0.0013074846242932,0.2962610152222471,0.0245473345559628"
1142,1,"0.0002920560747663,0.0002920560747663,0.0,0.2616237075258936,0.0009150301257539"
1143,2,"0.0075934579439252,0.0075934579439252,0.0045036274065319,0.293097062632495,0.0048702079350346"
1144,1,"0.000876168224299,0.000876168224299,0.0,0.2723744848774744,0.0030353541408266"
1145,1,"0.000876168224299,0.000876168224299,0.0,0.2636175057256623,0.0025103224390976"
1146,2,"0.0146028037383177,0.0131425233644859,0.0147502104161328,0.3127509624812741,0.0106090010847085"
1147,1,"0.0002920560747663,0.0002920560747663,0.0,0.2691731960465403,0.0013019375672654"
1148,1,"0.0014602803738317,0.0017523364485981,1.4029859556136637e-06,0.2755842090976073,0.0033898280917052"
1149,1,"0.0014602803738317,0.0014602803738317,2.1224781027216987e-06,0.2431566024475484,0.000370292243016"
1150,1,"0.0005841121495327,0.0005841121495327,0.0,0.2713285170051612,0.0023153183833009"
1151,1,"0.0023364485981308,0.0023364485981308,3.944936074926072e-06,0.2516321678886238,0.0009021973478296"
1152,2,"0.0119742990654205,0.0122663551401869,0.0001525422269775,0.3096884938567721,0.0271164217548763"
1153,1,"0.0023364485981308,0.0023364485981308,3.75259366903653e-05,0.2783795556732474,0.0048551484579666"
1154,1,"0.0017523364485981,0.0017523364485981,7.697730180946888e-06,0.2788236540408201,0.0052194721953728"
1155,1,"0.0023364485981308,0.0023364485981308,2.865889103394909e-06,0.2897469435150657,0.0097960210617813"
1156,1,"0.0075934579439252,0.0075934579439252,1.5140304263527792e-05,0.2999268171627681,0.0188138063965404"
1157,1,"0.0014602803738317,0.0014602803738317,0.0,0.2830057712311375,0.004156394675714"
1158,1,"0.0052570093457943,0.004964953271028,0.001066495389557,0.290228082470387,0.0088559895733977"
1159,1,"0.000876168224299,0.000876168224299,0.0,0.2675467063830299,0.0028999705998008"
1160,1,"0.0017523364485981,0.0017523364485981,7.356914620542523e-06,0.2623263859409249,0.0028708992430134"
1161,1,"0.0052570093457943,0.0052570093457943,1.6732673302536404e-05,0.2854628831450329,0.0146948438708798"
1162,1,"0.0058411214953271,0.0058411214953271,1.167390655440977e-05,0.2889150617388349,0.0135359852002484"
1163,2,"0.0029205607476635,0.0029205607476635,5.768969250394951e-06,0.2869676563797241,0.0068296544032911"
1164,1,"0.0023364485981308,0.0023364485981308,1.5679886498454123e-05,0.2823080608370457,0.0063974487451057"
1165,2,"0.0134345794392523,0.0137266355140186,0.0010176914841055,0.3024674122985853,0.027584014834702"
1166,2,"0.0163551401869158,0.0175233644859813,0.0305212608496233,0.3213149220731657,0.0103625875826409"
1167,1,"0.0046728971962616,0.0046728971962616,2.211734065335589e-05,0.2847041940694588,0.0087165361988792"
1168,1,"0.0002920560747663,0.0002920560747663,0.0,0.2616237075258936,0.0009150301257539"
1169,1,"0.0005841121495327,0.0005841121495327,0.0,0.2684985219620123,0.0018617927013641"
1170,1,"0.0011682242990654,0.0011682242990654,0.0,0.2728892858596571,0.0038580389911198"
1171,1,"0.0029205607476635,0.0029205607476635,1.681586908259509e-05,0.2843141883241583,0.0092780130499205"
1172,2,"0.0058411214953271,0.0058411214953271,3.528936017393066e-07,0.2869428600731157,0.0159908610285445"
1173,1,"0.0035046728971962,0.0035046728971962,7.22143174618246e-05,0.2863984234261464,0.0066028931172386"
1174,2,"0.0210280373831775,0.0210280373831775,0.0004050152838676,0.3140820693867557,0.036169390958684"
1175,1,"0.0029205607476635,0.0029205607476635,2.4060326061599468e-08,0.284997401272414,0.0089717558941639"
1176,1,"0.0032126168224299,0.0032126168224299,2.7304681745975194e-09,0.2811369556066854,0.0087933376793303"
1177,1,"0.0017523364485981,0.0017523364485981,7.370619994862394e-07,0.2511563847849166,0.0008583921486054"
1178,2,"0.0061331775700934,0.0058411214953271,0.0014332729539409,0.2697197628026452,0.0016637448596409"
1179,1,"0.0017523364485981,0.0017523364485981,0.0,0.2799047302449568,0.0057887373467089"
1180,1,"0.0055490654205607,0.0058411214953271,1.365953125387904e-06,0.2914507389526214,0.0156936152878143"
1181,1,"0.0032126168224299,0.0032126168224299,8.176540757755733e-05,0.2820443111624059,0.0065442794202144"
1182,2,"0.0163551401869158,0.0163551401869158,0.0030164417506369,0.3028535996011097,0.0295007877445023"
1183,1,"0.0005841121495327,0.0005841121495327,0.0,0.2684985219620123,0.0018617927013641"
1184,2,"0.0093457943925233,0.0093457943925233,1.8119916178159065e-05,0.3016705777276679,0.0237178397686688"
1185,1,"0.0005841121495327,0.0005841121495327,0.0,0.2759276875468357,0.0022169676930194"
1186,2,"0.0096378504672897,0.0096378504672897,0.0024165877616355,0.2744227518077983,0.0046358903569918"
1187,1,"0.0084696261682242,0.0087616822429906,0.0074509032780005,0.2814944239744145,0.0034710763720328"
1188,1,"0.0032126168224299,0.0032126168224299,2.924653427336373e-07,0.2927611495747305,0.0099468901323749"
1189,1,"0.0005841121495327,0.0005841121495327,0.0,0.2759276875468357,0.0022169676930194"
1190,1,"0.000876168224299,0.0011682242990654,9.053928406473133e-08,0.2686071115122679,0.0021549289037668"
1191,2,"0.0105140186915887,0.0108060747663551,0.0013293008381414,0.285144231463693,0.0084284138552138"
1192,1,"0.000876168224299,0.000876168224299,0.0,0.2702245682827055,0.0028069022859546"
1193,1,"0.0005841121495327,0.0005841121495327,0.0,0.2633039739633815,0.0019962462897556"
1194,1,"0.0046728971962616,0.0046728971962616,7.733289191116575e-08,0.2873898502489111,0.0129223761974508"
1195,1,"0.0002920560747663,0.0002920560747663,0.0,0.2691731960465403,0.0013019375672654"
1196,2,"0.0259929906542056,0.0265771028037383,0.0011003853566921,0.3094287849073954,0.035600910356502"
1197,2,"0.0490654205607476,0.049357476635514,0.0261714386945424,0.3377532261621407,0.0489745967618251"
1198,0,"0.000876168224299,0.000876168224299,0.0,0.2674174359499249,0.002174113278282"
1199,1,"0.004964953271028,0.004964953271028,0.000108293675552,0.2879131021004134,0.0115092849770577"
1200,1,"0.0014602803738317,0.0014602803738317,1.457505308793338e-05,0.2722851524783674,0.003261028074301"
1201,1,"0.0035046728971962,0.0037967289719626,4.798493451919383e-06,0.2901773610298993,0.0085231919172735"
1202,1,"0.000876168224299,0.000876168224299,0.0,0.2606380754749366,0.0022465108383378"
1203,1,"0.0026285046728971,0.0026285046728971,2.5272493099501706e-05,0.2800699771971129,0.0051734236301374"
1204,1,"0.0005841121495327,0.0005841121495327,0.0,0.2633039739633815,0.0019962462897556"
1205,1,"0.0029205607476635,0.0029205607476635,6.011585314843032e-05,0.2819006553163131,0.0061755160102299"
1206,1,"0.0032126168224299,0.0032126168224299,2.2138885796227e-06,0.2845090575416525,0.0070356367638043"
1207,1,"0.0011682242990654,0.0011682242990654,2.4060326061599468e-08,0.2704666655502662,0.0035897625261142"
1208,1,"0.0002920560747663,0.0002920560747663,0.0,0.2420224269095669,0.0005519190743141"
1209,1,"0.0002920560747663,0.0002920560747663,0.0,0.249196286929774,0.0008226848502931"
