node_id,feat
2831,"0.0026285046728971,0.0026285046728971,2.262827690552611e-06,0.2766633108078121,0.0087608773958856,0.6944444444444444"
2832,"0.0002920560747663,0.0002920560747663,0.0,0.2303224940786633,0.0004798610476671,0.0"
2833,"0.0002920560747663,0.0002920560747663,0.0,0.205037646309346,2.4877874797030817e-05,0.0"
2834,"0.0002920560747663,0.0002920560747663,0.0,0.218228936033789,4.373425595473693e-05,0.0"
2835,"0.0002920560747663,0.0002920560747663,0.0,0.2182432781037176,4.373425595473693e-05,1.0"
2836,"0.0002920560747663,0.0002920560747663,0.0,0.218228936033789,4.373425595473693e-05,0.0"
2838,"0.0005841121495327,0.0005841121495327,0.0,0.2183006652396902,5.7132129389741205e-05,1.0"
2837,"0.0002920560747663,0.0002920560747663,0.0,0.2014675556407309,1.3397873435004284e-05,1.0"
2839,"0.000876168224299,0.000876168224299,7.390363829670073e-06,0.2496271306942921,0.0012434835445848,0.3333333333333333"
2841,"0.0005841121495327,0.0005841121495327,1.4651188672920407e-07,0.2377767234445201,0.0004536141399014,0.0"
2840,"0.0002920560747663,0.0002920560747663,0.0,0.230450362222496,0.0004142479348974,0.0"
2842,"0.0002920560747663,0.0002920560747663,0.0,0.1849609958575341,6.544741006366099e-06,0.0"
3422,"0.0002920560747663,0.0,0.0,0.1850501023529999,6.544741006366099e-06,0.0"
2844,"0.0011682242990654,0.0011682242990654,5.942192584709806e-06,0.2299397396223631,0.0001849324990716,0.4166666666666667"
2845,"0.0011682242990654,0.000876168224299,1.6639975798199034e-06,0.2297488390498248,0.0001759578992554,0.3421052631578947"
2843,"0.0005841121495327,0.0005841121495327,0.0,0.2010041595318787,1.6255052686261366e-05,1.0"
2846,"0.000876168224299,0.000876168224299,0.0001641033184008,0.2251077629898432,0.0001030029983592,0.6666666666666666"
2847,"0.000876168224299,0.000876168224299,0.0002397234191674,0.1881040965008591,6.898071738268253e-06,0.3333333333333333"
2848,"0.0005841121495327,0.0005841121495327,1.741909460169127e-07,0.2318339653467026,0.0002466523762833,0.0"
2849,"0.0005841121495327,0.0005841121495327,0.0005750680525636,0.1879869640320502,5.407187324315046e-06,0.0"
2853,"0.0005841121495327,0.0005841121495327,2.275244520528621e-07,0.1578997536791483,7.925403955370145e-08,0.0"
2850,"0.000876168224299,0.000876168224299,4.83489460612332e-07,0.1579147710127047,8.15273484407107e-08,0.3333333333333333"
2852,"0.000876168224299,0.000876168224299,3.412866780792932e-07,0.157907261988881,1.5738027852030796e-07,0.3333333333333333"
2851,"0.0002920560747663,0.0002920560747663,0.0,0.2247877695543334,9.749735213924812e-05,1.0"
2854,"0.000876168224299,0.000876168224299,0.0008625309774541,0.1880082499929891,5.409493003066102e-06,0.3333333333333333"
2855,"0.0005841121495327,0.0005841121495327,0.0,0.2012843811144483,2.153568720911527e-05,1.0"
2868,"0.0011682242990654,0.0011682242990654,5.499202308483077e-08,0.2710627475002994,0.0031985358638076,0.8333333333333334"
2856,"0.0014602803738317,0.0014602803738317,5.499202308483077e-08,0.2842655127226646,0.0075292516255289,0.9"
2861,"0.0023364485981308,0.0023364485981308,7.176607315336693e-06,0.2745134925705686,0.0052808210953164,0.6607142857142857"
2864,"0.0011682242990654,0.0011682242990654,5.499202308483077e-08,0.2711070062557081,0.0037498114271827,0.8333333333333334"
2869,"0.000876168224299,0.000876168224299,5.499202308483077e-08,0.2710185031931909,0.0034609297285936,0.6666666666666666"
2863,"0.000876168224299,0.0005841121495327,5.499202308483077e-08,0.2835373736019611,0.0052225321744021,0.5"
2857,"0.000876168224299,0.000876168224299,5.499202308483077e-08,0.2710406235411499,0.0031168476161124,0.6666666666666666"
2858,"0.0005841121495327,0.0005841121495327,5.499202308483077e-08,0.2709521638076181,0.0028279659175234,0.0"
2859,"0.0002920560747663,0.0002920560747663,0.0,0.2402886917240353,0.0009568502753988,0.0"
2860,"0.000876168224299,0.000876168224299,5.499202308483077e-08,0.2710406235411499,0.0031168476161124,0.6666666666666666"
2862,"0.000876168224299,0.000876168224299,5.499202308483077e-08,0.2710406235411499,0.0031168476161124,0.6666666666666666"
2865,"0.000876168224299,0.000876168224299,5.499202308483077e-08,0.2710406235411499,0.0031168476161124,0.6666666666666666"
2866,"0.0005841121495327,0.0005841121495327,5.499202308483077e-08,0.2709521638076181,0.0028279659175234,0.0"
2867,"0.0005841121495327,0.0005841121495327,5.499202308483077e-08,0.2709521638076181,0.0028279659175234,0.0"
2870,"0.0002920560747663,0.0002920560747663,0.0,0.2571863165757565,0.0009208322262409,0.0"
2871,"0.0002920560747663,0.0002920560747663,0.0,0.2571863165757565,0.0009208322262409,0.0"
2872,"0.0002920560747663,0.0002920560747663,0.0,0.2571863165757565,0.0009208322262409,0.0"
2873,"0.0005841121495327,0.0005841121495327,0.0,0.2324180934788751,0.0002618894835393,1.0"
2874,"0.0002920560747663,0.0002920560747663,0.0,0.2178709959077659,9.239455776829292e-05,0.0"
2875,"0.0002920560747663,0.0002920560747663,0.0,0.2178709959077659,9.239455776829292e-05,0.0"
2876,"0.0002920560747663,0.0002920560747663,0.0,0.2178709959077659,9.239455776829292e-05,0.0"
2877,"0.0002920560747663,0.0002920560747663,0.0,0.2178709959077659,9.239455776829292e-05,0.0"
2878,"0.0011682242990654,0.0011682242990654,7.810041083745215e-07,0.2511183998507387,0.0008983629914045,0.8333333333333334"
2879,"0.0002920560747663,0.0002920560747663,0.0,0.2178709959077659,9.239455776829292e-05,0.0"
2880,"0.000876168224299,0.000876168224299,0.0,0.2521288983088731,0.0012438979270349,1.0"
2891,"0.000876168224299,0.000876168224299,0.0,0.2632622260683501,0.0014860476084172,1.0"
2881,"0.0005841121495327,0.0005841121495327,0.0,0.2414241889949958,0.0004827210558951,1.0"
2882,"0.0002920560747663,0.0002920560747663,0.0,0.1962061872748105,1.461600617355506e-05,1.0"
2883,"0.000876168224299,0.0005841121495327,0.0,0.2464225081349189,0.0008879614454095,1.0"
2884,"0.0005841121495327,0.0005841121495327,2.939448253051172e-05,0.221326960785535,0.0001149120569349,0.0"
2890,"0.0005841121495327,0.0005841121495327,4.61874770586099e-07,0.1992194924486273,2.250478594484607e-05,0.0"
2885,"0.0002920560747663,0.0002920560747663,0.0,0.2400108210195264,0.0003681338260739,0.0"
2886,"0.000876168224299,0.000876168224299,0.0,0.2415822580842549,0.0007031794149031,1.0"
2892,"0.0014602803738317,0.0017523364485981,0.0002898787105431,0.2449863312155048,0.0010126431353306,0.58"
2887,"0.0002920560747663,0.0002920560747663,0.0,0.2400108210195264,0.0003681338260739,0.0"
2888,"0.0005841121495327,0.0005841121495327,0.0,0.236759569344515,0.0002609424051657,1.0"
2889,"0.0002920560747663,0.0002920560747663,0.0,0.2367426904987644,0.0002469882811125,0.0"
2893,"0.0005841121495327,0.0005841121495327,0.0,0.2324018279534024,0.0002794362167653,1.0"
2894,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767,0.0"
2895,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767,0.0"
2896,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767,0.0"
2897,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767,0.0"
2898,"0.0005841121495327,0.0005841121495327,0.0,0.2324018279534024,0.0002794362167653,1.0"
2899,"0.0002920560747663,0.0002920560747663,0.0,0.2445713447949748,0.000333880853892,0.0"
2900,"0.0002920560747663,0.0002920560747663,0.0,0.196009309386505,6.07545402664782e-06,0.0"
2901,"0.0002920560747663,0.0002920560747663,0.0,0.2445713447949748,0.000333880853892,0.0"
2902,"0.0002920560747663,0.0002920560747663,0.0,0.2417933391310738,0.0008728571679115,0.0"
2903,"0.0002920560747663,0.0002920560747663,0.0,0.2232013523071762,0.0001043722078715,1.0"
2904,"0.0002920560747663,0.0002920560747663,0.0,0.1934628441378484,8.17067052544024e-06,0.0"
2905,"0.0002920560747663,0.0002920560747663,0.0,0.223186351208157,0.0001043722078715,0.0"
2906,"0.0002920560747663,0.0002920560747663,0.0,0.223186351208157,0.0001043722078715,0.0"
2908,"0.0002920560747663,0.0002920560747663,0.0,0.2204893247212116,5.221218500148323e-05,0.0"
2910,"0.000876168224299,0.000876168224299,0.0,0.2205186081164863,5.382545665695898e-05,1.0"
2909,"0.0002920560747663,0.0002920560747663,0.0,0.2204893247212116,5.221218500148323e-05,0.0"
2911,"0.0002920560747663,0.0002920560747663,0.0,0.2204893247212116,5.221218500148323e-05,0.0"
2914,"0.000876168224299,0.000876168224299,3.337984179058762e-06,0.2438171600312898,0.0006543184812261,0.6666666666666666"
2912,"0.0005841121495327,0.0005841121495327,9.622187176330378e-06,0.2367933342574278,0.0002728111557846,0.0"
2916,"0.0005841121495327,0.0005841121495327,5.606060490501598e-07,0.2227372539825721,0.0001282361568903,0.0"
2913,"0.0002920560747663,0.0002920560747663,0.0,0.236759569344515,0.0002709601867731,0.0"
2917,"0.0005841121495327,0.0005841121495327,0.0,0.2367764505972312,0.0002804047124413,1.0"
2915,"0.0005841121495327,0.0005841121495327,0.0,0.2367764505972312,0.0002749284992658,1.0"
2918,"0.0005841121495327,0.0005841121495327,0.0,0.2367764505972312,0.0002749284992658,1.0"
2919,"0.0002920560747663,0.0002920560747663,0.0,0.0002920560747663,1.6562724023604912e-34,0.0"
2921,"0.0002920560747663,0.0002920560747663,0.0,0.0002920560747663,1.6562724023604912e-34,0.0"
2920,"0.0002920560747663,0.0002920560747663,0.0,0.2070834197821257,1.1226152443272753e-05,0.0"
2922,"0.0002920560747663,0.0002920560747663,0.0,0.218933921388856,5.0109451220664834e-05,0.0"
2923,"0.0005841121495327,0.0005841121495327,4.2660834759911645e-08,0.2189627930651567,5.08435117494164e-05,0.7"
2930,"0.0005841121495327,0.0002920560747663,4.2660834759911645e-08,0.2189627930651567,5.08435117494164e-05,0.8333333333333334"
2924,"0.0005841121495327,0.0005841121495327,0.0003460334805136,0.1631517008758066,6.277551348607503e-08,0.0"
2925,"0.0005841121495327,0.0005841121495327,0.0009206749247296,0.1954670504224008,4.346119524241563e-06,0.0"
2927,"0.0005841121495327,0.0005841121495327,1.1791892274662758e-06,0.1400349885985564,1.3819479715149056e-09,0.0"
2938,"0.0005841121495327,0.0005841121495327,0.0,0.2423580294574637,0.0001518755005331,1.0"
2940,"0.0011682242990654,0.0011682242990654,0.0017530378458652,0.2502667661184843,0.0004097136434756,0.3333333333333333"
2934,"0.0026285046728971,0.0026285046728971,0.003766048950159,0.24374557542764,0.0003009662104948,0.25"
2926,"0.0005841121495327,0.0005841121495327,0.0,0.1631116321836125,7.429529034860399e-08,1.0"
2931,"0.000876168224299,0.000876168224299,0.0005465434371196,0.1954555455930646,4.35765898094633e-06,0.3333333333333333"
2937,"0.000876168224299,0.000876168224299,5.126717016287696e-05,0.1792792592790675,7.876204465559413e-07,0.3333333333333333"
2943,"0.0005841121495327,0.0005841121495327,0.0002305550479555,0.1625845639963852,3.2911747178596764e-08,0.0"
2928,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.1659979864846872,8.544573291271216e-08,0.0"
2939,"0.0005841121495327,0.0005841121495327,0.0011509893218224,0.1996146741780577,5.916413619396384e-06,0.0"
2944,"0.0002920560747663,0.0002920560747663,0.0,0.142059792934042,1.233986047798099e-09,0.0"
2932,"0.0005841121495327,0.0005841121495327,0.0,0.2189483562752138,5.08435117494164e-05,1.0"
2933,"0.0005841121495327,0.0005841121495327,0.0002880459562989,0.2189627930651567,5.08435117494164e-05,0.7"
2935,"0.0005841121495327,0.0005841121495327,0.0,0.2189483562752138,5.08435117494164e-05,1.0"
2936,"0.0005841121495327,0.0005841121495327,0.0006041045980246,0.219006114860263,5.012082429912505e-05,0.0"
2942,"0.0002920560747663,0.0002920560747663,0.0,0.218933921388856,5.0109451220664834e-05,0.0"
2929,"0.0011682242990654,0.0011682242990654,0.0013797679288638,0.2424819072381283,0.0001577389094988,0.3333333333333333"
2941,"0.0005841121495327,0.0005841121495327,0.0008047851979697,0.1946535591809008,2.277871610772165e-06,0.0"
2947,"0.0005841121495327,0.0005841121495327,0.0,0.2010041595318787,1.6255052686261366e-05,1.0"
2945,"0.0011682242990654,0.0011682242990654,0.0005824145181315,0.1673447752280875,3.4147536608023285e-07,0.1666666666666666"
2948,"0.0014602803738317,0.0014602803738317,0.0017768305447979,0.2011624496987017,1.627382343125295e-05,0.4"
2946,"0.0011682242990654,0.0011682242990654,0.0008596636586254,0.2011137184851119,1.6268962988557817e-05,0.5"
2949,"0.0002920560747663,0.0002920560747663,0.0,0.2221412615978438,0.0001007221320552,0.0"
2950,"0.0005841121495327,0.0005841121495327,1.5286799122301674e-07,0.223803054294795,0.000243258386756,0.8"
2951,"0.0002920560747663,0.0002920560747663,0.0,0.2237578141382769,0.0001345423727507,1.0"
2952,"0.0002920560747663,0.0002920560747663,0.0,0.221223750558002,5.779119539851151e-05,0.5"
2953,"0.0005841121495327,0.0005841121495327,0.0,0.2474692391106765,0.0004614200179594,1.0"
2973,"0.0002920560747663,0.0002920560747663,0.0,0.2258886959816453,7.030253141326011e-05,0.0"
2975,"0.0002920560747663,0.0002920560747663,0.0,0.2258886959816453,7.030253141326011e-05,0.0"
2954,"0.0002920560747663,0.0002920560747663,0.0,0.2469906820101278,0.0002577527150351,0.0"
2955,"0.0002920560747663,0.0002920560747663,0.0,0.2423049777180713,0.0001495981042514,1.0"
2956,"0.0002920560747663,0.0002920560747663,0.0,0.2422872989658666,0.0001495981042514,0.0"
2958,"0.0020443925233644,0.0023364485981308,2.934098825411607e-05,0.2511563847849166,0.0007890391288955,0.7040816326530612"
2967,"0.0014602803738317,0.0014602803738317,7.332298099209395e-07,0.2509855430145996,0.0007498466281059,0.951219512195122"
2962,"0.0002920560747663,0.0002920560747663,0.0,0.2422872989658666,0.0001495981042514,0.0"
2963,"0.000876168224299,0.000876168224299,6.817901097908952e-06,0.2500971320700533,0.0004097261063804,0.6666666666666666"
2966,"0.0005841121495327,0.0005841121495327,0.0,0.2500782980364612,0.0004073508192865,1.0"
2968,"0.000876168224299,0.000876168224299,0.0,0.2500971320700533,0.000413318041921,1.0"
2970,"0.0005841121495327,0.0005841121495327,0.0,0.2423226590503625,0.0001599645488269,1.0"
2974,"0.0017523364485981,0.0014602803738317,9.967018536680826e-07,0.2486737846058236,0.0006458259683427,0.86"
2978,"0.0002920560747663,0.0002920560747663,0.0,0.2422872989658666,0.0001495981042514,0.0"
2959,"0.0005841121495327,0.0005841121495327,0.0,0.2474692391106765,0.0004614200179594,1.0"
2965,"0.0002920560747663,0.0002920560747663,0.0,0.218933921388856,5.0109451220664834e-05,0.0"
2960,"0.0005841121495327,0.0005841121495327,0.0,0.2470090538252133,0.0002626554310196,1.0"
2961,"0.0002920560747663,0.0002920560747663,0.0,0.2402191637461059,0.0002036673029242,0.0"
2971,"0.0011682242990654,0.0011682242990654,3.2623351026540386e-07,0.2476353258483347,0.0005366252653571,0.8333333333333334"
2972,"0.0002920560747663,0.0002920560747663,0.0,0.2469906820101278,0.0002577527150351,0.0"
2979,"0.0002920560747663,0.0002920560747663,0.0,0.2306904980636449,0.0001274372499661,0.0"
2976,"0.0002920560747663,0.0002920560747663,0.0,0.2469906820101278,0.0002577527150351,0.0"
2977,"0.0005841121495327,0.0005841121495327,0.0,0.2474692391106765,0.0004614200179594,1.0"
2980,"0.0005841121495327,0.0005841121495327,0.0,0.2364561178885053,0.0003294431320251,1.0"
2981,"0.0005841121495327,0.0005841121495327,0.0,0.2364561178885053,0.0003294431320251,1.0"
2987,"0.000876168224299,0.000876168224299,6.3726449837653095e-06,0.2573457625252765,0.0009954403792463,0.6666666666666666"
2982,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445687e-05,0.0"
2985,"0.0014602803738317,0.0014602803738317,2.202509227388928e-06,0.2431387992111706,0.0005676162661126,0.4"
2983,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445687e-05,0.0"
2984,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445687e-05,0.0"
2986,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445687e-05,0.0"
2988,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922,0.0"
2989,"0.0005841121495327,0.0005841121495327,0.0,0.2517275409055615,0.0012175077084045,1.0"
2990,"0.0002920560747663,0.0002920560747663,0.0,0.2249705114576362,0.0001113858361123,0.0"
2992,"0.0005841121495327,0.0005841121495327,0.0,0.2501724965817514,0.0013893915602982,1.0"
2991,"0.0002920560747663,0.0002920560747663,0.0,0.2471009539122083,0.0005884433039014,0.0"
2993,"0.0005841121495327,0.0005841121495327,0.0,0.2364561178885053,0.0003294431320251,1.0"
2994,"0.0011682242990654,0.0011682242990654,0.0,0.2604132465202453,0.0031738184404002,1.0"
2995,"0.0011682242990654,0.0011682242990654,0.0011511599651614,0.2764560206148991,0.0015053204810676,0.1666666666666666"
2996,"0.0002920560747663,0.0002920560747663,0.0,0.2158739985455482,2.172720263567013e-05,0.0"
2997,"0.0005841121495327,0.0005841121495327,0.0,0.2764099983041592,0.001504702195334,1.0"
2998,"0.0002920560747663,0.0002920560747663,0.0,0.2158739985455482,2.172720263567013e-05,0.0"
2999,"0.0005841121495327,0.0005841121495327,0.0,0.2712177164020065,0.0025880184221658,1.0"
3000,"0.0005841121495327,0.0005841121495327,0.0,0.2712177164020065,0.0025880184221658,1.0"
3001,"0.0014602803738317,0.0014602803738317,0.000532112245293,0.2502479065279704,0.0015267789084208,0.6"
3002,"0.000876168224299,0.0005841121495327,0.0,0.2501913448072153,0.0015227026028367,1.0"
3003,"0.0005841121495327,0.0002920560747663,0.0,0.2501536511959449,0.0014892418955295,1.0"
3004,"0.0023364485981308,0.0023364485981308,0.0006536358853636,0.2508149335065081,0.0023184978415431,0.3392857142857143"
3005,"0.0002920560747663,0.0002920560747663,0.0002878753129598,0.1562446609420985,3.356590772127496e-08,0.0"
3423,"0.0002920560747663,0.0,0.0,0.1349355571767467,4.84657095489884e-10,0.0"
3006,"0.0002920560747663,0.0002920560747663,0.0005766038426149,0.0003894080996884,1.8322715632802677e-38,0.0"
3007,"0.0002920560747663,0.0002920560747663,0.0008646497989138,0.0004380841121495,1.2336242163119735e-37,0.0"
3424,"0.0002920560747663,0.0,0.0,0.1856290300475121,3.5681527024000174e-06,0.0"
3008,"0.0005841121495327,0.0002920560747663,0.0002881312779684,0.1855293435178595,2.324918390106373e-06,0.3333333333333333"
3009,"0.0002920560747663,0.0002920560747663,0.0005755799825807,0.1855771928428074,2.324918390106373e-06,0.0"
3010,"0.0,0.0002920560747663,0.0,0.0,7.897722255518396e-41,0.0"
3011,"0.0002920560747663,0.0002920560747663,0.000288387242977,0.0002920560747663,1.7374988962140468e-39,0.0"
3012,"0.0,0.0002920560747663,0.0,0.0,7.897722255518396e-41,0.0"
3013,"0.000876168224299,0.000876168224299,4.50048366697969e-08,0.2643099108266609,0.0034513106682196,0.6666666666666666"
3014,"0.0005841121495327,0.0005841121495327,4.50048366697969e-08,0.2641417212556608,0.0024970816391762,0.0"
3015,"0.0005841121495327,0.0005841121495327,4.50048366697969e-08,0.2641417212556608,0.0024970816391762,0.0"
